OrderId,UserId,OrderValue,PaymentType,District,OrderSource,OrderType,DeliveryCharge,OrderPlacedDay,OrderConfirmDayOverPhone,IsCartOrder,OrderFromPromotionalEvent, courierService ,isRTO
2647386,984000,499,MPD                 ,Chittagong City,mobile-site,express,65,7/31/2019 14:35,7/31/2019 15:17,No,No,E-Desh                                                                                              ,No
2647359,335680,477,MPD                 ,Gazipur,android,normal,60,7/31/2019 14:23,7/31/2019 8:56,No,Yes,E-Desh                                                                                              ,No
2647309,932066,100,MPD                 ,Dhaka,mobile-site,normal,25,7/31/2019 14:02,7/31/2019 8:10,Yes,Yes,E-Desh                                                                                              ,No
2647307,932066,115,MPD                 ,Dhaka,mobile-site,normal,25,7/31/2019 14:01,7/31/2019 8:10,Yes,Yes,E-Courier LTD                                                                                       ,No
2647303,932066,310,MPD                 ,Dhaka,mobile-site,normal,35,7/31/2019 14:00,7/31/2019 8:10,Yes,Yes,E-Desh                                                                                              ,No
2647301,718417,258,MPD                 ,Dhaka,android,normal,25,7/31/2019 13:59,7/31/2019 8:35,Yes,Yes,E-Desh                                                                                              ,No
2647269,718417,220,MPD                 ,Dhaka,android,normal,30,7/31/2019 13:57,7/31/2019 8:35,Yes,Yes,E-Desh                                                                                              ,No
2647237,983986,353,MPD                 ,Dhaka,android,normal,30,7/31/2019 13:45,7/31/2019 8:23,No,Yes,E-Desh                                                                                              ,No
2647235,612806,290,MPD                 ,Dhaka (Outside City),android,normal,60,7/31/2019 13:45,7/31/2019 8:25,No,Yes,Paperfly                                                                                            ,No
2647228,392283,1500,MPS                 ,Chittagong City,android,normal,0,7/31/2019 13:43,7/31/2019 7:59,No,No,E-Desh                                                                                              ,No
2647222,783186,1190,MPD                 ,Dhaka (Outside City),android,normal,0,7/31/2019 13:40,7/31/2019 9:20,No,No,Paperfly                                                                                            ,No
2647202,947242,300,MPD                 ,Dhaka,android,normal,30,7/31/2019 13:32,7/31/2019 7:42,Yes,No,E-Desh                                                                                              ,No
2647195,982980,0,MPD                 ,Dhaka,android,normal,25,7/31/2019 13:30,7/31/2019 7:32,Yes,Yes,E-Desh                                                                                              ,No
2647194,982980,225,MPD                 ,Dhaka,android,normal,30,7/31/2019 13:30,7/31/2019 7:32,Yes,Yes,E-Desh                                                                                              ,No
2647180,983689,200,MPD                 ,Gazipur,android,normal,60,7/31/2019 13:25,7/31/2019 8:36,No,No,Paperfly                                                                                            ,No
2647177,914226,386,MPD                 ,Dhaka,android,normal,30,7/31/2019 13:23,7/31/2019 7:30,Yes,Yes,E-Desh                                                                                              ,No
2647173,982668,267,MPD                 ,Dhaka,android,normal,30,7/31/2019 13:22,7/31/2019 7:33,No,Yes,E-Desh                                                                                              ,No
2647166,29573,192,MPD                 ,Dhaka (Outside City),android,normal,60,7/31/2019 13:18,7/31/2019 7:25,No,No,Paperfly                                                                                            ,No
2647162,826793,1125,MPS                 ,Dhaka,android,normal,0,7/31/2019 13:16,7/31/2019 7:22,No,No,E-Desh                                                                                              ,No
2647143,982668,185,MPD                 ,Dhaka,android,normal,30,7/31/2019 13:10,7/31/2019 7:14,No,Yes,E-Desh                                                                                              ,No
2647100,983881,350,MPS                 ,Narsingdi,android,normal,25,7/31/2019 13:05,7/31/2019 7:27,No,No,Paperfly                                                                                            ,No
2647097,982569,165,MPD                 ,Dhaka,byphone,,30,7/31/2019 7:02,7/31/2019 7:02,No,Yes,E-Courier LTD                                                                                       ,No
2647077,113499,270,MPD                 ,Dhaka,android,normal,30,7/31/2019 12:58,7/31/2019 7:17,No,Yes,E-Desh                                                                                              ,No
2647066,765789,428,MPS                 ,Dhaka,android,normal,25,7/31/2019 12:53,7/31/2019 6:58,No,No,E-Desh                                                                                              ,No
2647065,336001,259,MPS                 ,Chittagong City,desktop,normal,45,7/31/2019 12:53,7/31/2019 6:59,No,No,E-Desh                                                                                              ,No
2647055,959873,270,MPD                 ,Dhaka,android,normal,30,7/31/2019 12:48,7/31/2019 7:07,No,Yes,E-Desh                                                                                              ,No
2647054,753075,270,MPD                 ,Dhaka,android,normal,30,7/31/2019 12:47,7/31/2019 7:06,No,Yes,E-Desh                                                                                              ,No
2647052,983937,172,MPD                 ,Dhaka,android,normal,25,7/31/2019 12:46,7/31/2019 6:50,Yes,Yes,E-Desh                                                                                              ,No
2647051,983937,120,MPD                 ,Dhaka,android,normal,25,7/31/2019 12:46,7/31/2019 6:50,Yes,Yes,E-Desh                                                                                              ,No
2647050,983937,111,MPD                 ,Dhaka,android,normal,30,7/31/2019 12:46,7/31/2019 6:50,Yes,Yes,E-Desh                                                                                              ,No
2647042,983942,500,MPD                 ,Dhaka,mobile-site,normal,35,7/31/2019 12:45,7/31/2019 8:38,No,No,E-Desh                                                                                              ,No
2647025,983168,495,MPD                 ,Gazipur,android,normal,60,7/31/2019 12:42,7/31/2019 7:09,No,No,E-Desh                                                                                              ,No
2647012,983914,172,MPD                 ,Dhaka,android,normal,30,7/31/2019 12:33,7/31/2019 7:04,Yes,Yes,E-Courier LTD                                                                                       ,No
2647000,975013,1400,MPD                 ,Magura,android,normal,0,7/31/2019 12:30,7/31/2019 8:49,No,No,Paperfly                                                                                            ,No
